customer_id,city,sex,date_birth,date_join,age_join,date_quit,duration,q1,q2,q3,q4,q5
DG848104,London,M,1985-11-12,2013-05-21,27.52,NA,NA,NA,NA,NA,NA,NA
DG848129,Sheffield,F,1982-11-08,2010-12-12,28.09,2012-08-11,19.98,5,9,7,1,4
DG848247,Manchester,M,1992-03-09,2011-02-12,18.93,2015-06-14,52.01,4,6,4,5,3
DG848357,Liverpool,F,1974-06-08,2011-11-17,37.44,2012-10-01,10.48,8,9,-1,8,3
DG848379,Manchester,F,1984-04-14,2011-07-28,27.29,NA,NA,NA,NA,NA,NA,NA
DG848384,Sheffield,M,1981-11-13,2012-04-14,30.42,2014-09-23,29.31,-1,7,-1,2,2
DG848503,Nottingham,M,1971-10-04,2012-05-16,40.62,NA,NA,NA,NA,NA,NA,NA
DG848866,Glasgow,F,1977-07-12,2012-04-06,34.74,2013-03-02,10.84,7,5,5,0,-1
DG848931,London,M,1972-01-04,2014-07-08,42.51,NA,NA,NA,NA,NA,NA,NA
DG849050,London,M,1986-06-28,2012-07-23,26.07,NA,NA,NA,NA,NA,NA,NA
DG849124,Glasgow,F,1969-10-30,2011-01-18,41.22,NA,NA,NA,NA,NA,NA,NA
DG849139,London,F,1983-09-18,2011-06-18,27.75,2014-04-27,34.3,6,9,5,10,2
DG849242,Birmingham,M,1981-12-25,2012-05-15,30.39,2012-06-03,0.62,9,9,5,2,-1
DG849249,London,F,1980-12-16,2010-12-15,30,NA,NA,NA,NA,NA,NA,NA
DG849460,Birmingham,F,1966-05-29,2010-02-28,43.75,2010-12-28,9.95,9,9,5,3,2
DG849653,London,F,1969-08-21,2011-07-14,41.89,NA,NA,NA,NA,NA,NA,NA
DG849690,London,F,1956-03-14,2012-02-26,55.95,NA,NA,NA,NA,NA,NA,NA
DG849834,Sheffield,M,1984-04-24,2012-08-09,28.29,NA,NA,NA,NA,NA,NA,NA
DG849975,Liverpool,F,1975-10-11,2010-09-14,34.93,NA,NA,NA,NA,NA,NA,NA
DG850001,Liverpool,F,1965-10-14,2012-04-22,46.52,NA,NA,NA,NA,NA,NA,NA
DG850142,Glasgow,M,1990-08-13,2010-08-02,19.97,2012-12-14,28.42,6,-1,5,0,-1
DG850375,Birmingham,F,1980-04-30,2010-02-17,29.8,2015-05-08,62.62,-1,10,4,0,0
DG850506,London,F,1978-03-31,2012-07-10,34.28,NA,NA,NA,NA,NA,NA,NA
DG850565,Liverpool,M,1992-01-13,2013-02-04,21.06,2014-04-23,14.55,-1,6,3,8,1
DG850857,London,F,1982-12-26,2013-11-25,30.92,NA,NA,NA,NA,NA,NA,NA
DG851184,Birmingham,M,1981-06-24,2010-12-29,29.51,NA,NA,NA,NA,NA,NA,NA
DG851227,Southampton,F,1953-04-27,2010-12-09,57.62,2013-06-16,30.23,5,8,5,10,2
DG851266,London,F,1970-10-08,2012-08-15,41.85,2015-04-21,32.16,NA,NA,NA,NA,NA
DG851299,London,F,1983-04-18,2010-10-08,27.47,NA,NA,NA,NA,NA,NA,NA
DG851425,Nottingham,F,1966-02-08,2010-09-18,44.61,NA,NA,NA,NA,NA,NA,NA
DG851494,London,F,1973-04-13,2011-09-28,38.46,2013-04-01,18.1,8,-1,7,10,0
DG851645,London,F,1989-12-17,2012-03-08,22.22,NA,NA,NA,NA,NA,NA,NA
DG852101,Nottingham,F,1977-05-15,2010-07-24,33.19,NA,NA,NA,NA,NA,NA,NA
DG852118,Glasgow,F,1957-11-11,2011-11-07,53.99,NA,NA,NA,NA,NA,NA,NA
DG852146,London,M,1984-10-11,2012-02-28,27.38,NA,NA,NA,NA,NA,NA,NA
DG852224,London,F,1972-04-13,2010-12-15,38.67,2014-06-16,42.02,7,8,5,10,2
DG852278,Leeds,M,1985-09-23,2010-09-01,24.94,2015-05-07,56.15,8,-1,-1,10,0
DG852528,Birmingham,M,1971-01-31,2011-05-19,40.3,NA,NA,NA,NA,NA,NA,NA
DG852567,Glasgow,M,1968-09-09,2010-11-12,42.17,2011-10-16,11.1,10,7,6,0,1
DG852569,Southampton,F,1961-03-12,2010-12-23,49.78,NA,NA,NA,NA,NA,NA,NA
DG852771,Manchester,M,1988-08-12,2012-06-16,23.84,2013-10-16,16,6,9,6,5,1
DG852801,Southampton,F,1975-05-17,2010-03-04,34.8,2011-03-11,12.22,NA,NA,NA,NA,NA
DG852836,Leeds,F,1981-11-03,2012-10-29,30.99,NA,NA,NA,NA,NA,NA,NA
DG853516,Liverpool,M,1990-08-15,2012-05-30,21.79,NA,NA,NA,NA,NA,NA,NA
DG853648,Liverpool,M,1978-12-18,2012-11-03,33.88,NA,NA,NA,NA,NA,NA,NA
DG853649,London,M,1973-04-17,2010-05-14,37.07,2011-11-30,18.56,9,8,7,10,0
DG853762,Leeds,F,1974-08-12,2010-04-23,35.7,NA,NA,NA,NA,NA,NA,NA
DG853916,Glasgow,M,1985-06-15,2013-04-22,27.85,NA,NA,NA,NA,NA,NA,NA
DG854248,Leeds,M,1983-11-04,2011-07-22,27.71,2014-07-30,36.27,9,5,7,8,1
DG854346,Southampton,F,1969-01-29,2011-08-24,42.57,NA,NA,NA,NA,NA,NA,NA
DG854463,Southampton,F,1977-08-22,2011-01-27,33.43,2015-02-21,48.82,-1,8,-1,10,2
DG854487,Manchester,M,1991-01-18,2010-11-22,19.84,2014-12-18,48.85,5,7,5,-1,1
DG854664,Leeds,M,1983-02-15,2012-04-08,29.14,NA,NA,NA,NA,NA,NA,NA
DG854710,London,F,1975-01-12,2013-06-22,38.44,NA,NA,NA,NA,NA,NA,NA
DG854746,Southampton,M,1977-11-07,2013-01-02,35.15,2013-04-30,3.88,-1,8,7,-1,2
DG854808,Birmingham,F,1982-08-12,2010-10-15,28.18,NA,NA,NA,NA,NA,NA,NA
DG855125,London,F,1976-06-20,2010-07-20,34.08,NA,NA,NA,NA,NA,NA,NA
DG855300,London,F,1975-11-27,2011-10-15,35.88,NA,NA,NA,NA,NA,NA,NA
DG855384,Southampton,F,1965-02-22,2011-08-02,46.44,2014-10-17,38.51,-1,7,7,-1,1
DG855859,Newcastle upon Tyne,F,1970-07-31,2012-05-30,41.83,NA,NA,NA,NA,NA,NA,NA
DG855937,Sheffield,M,1973-11-04,2010-02-12,36.27,2012-08-21,30.26,-1,8,9,1,0
DG855975,Sheffield,F,1977-09-09,2013-10-14,36.1,NA,NA,NA,NA,NA,NA,NA
DG856902,London,F,1982-03-02,2013-04-30,31.16,2014-01-08,8.31,8,9,6,10,2
DG856943,Sheffield,F,1982-06-28,2012-09-27,30.25,NA,NA,NA,NA,NA,NA,NA
DG857384,London,M,1974-10-02,2010-09-18,35.96,2014-12-01,50.43,9,-1,-1,-1,0
DG857483,London,F,1983-12-04,2012-02-23,28.22,NA,NA,NA,NA,NA,NA,NA
DG857574,London,M,1983-03-12,2010-10-21,27.61,NA,NA,NA,NA,NA,NA,NA
DG857773,Leeds,M,1985-03-25,2012-08-30,27.43,NA,NA,NA,NA,NA,NA,NA
DG857882,Birmingham,M,1953-03-21,2010-01-03,56.79,NA,NA,NA,NA,NA,NA,NA
DG858003,Liverpool,F,1985-11-22,2013-08-20,27.74,NA,NA,NA,NA,NA,NA,NA
DG858166,Manchester,F,1962-10-15,2010-09-24,47.94,NA,NA,NA,NA,NA,NA,NA
DG858389,Manchester,M,1971-05-06,2012-03-06,40.84,2013-08-02,16.89,-1,7,-1,5,-1
DG858454,Leeds,F,1973-04-08,2012-05-17,39.11,NA,NA,NA,NA,NA,NA,NA
DG858543,Liverpool,F,1953-10-15,2013-02-14,59.33,NA,NA,NA,NA,NA,NA,NA
DG858564,London,M,1992-07-31,2011-05-05,18.76,2012-07-07,14.09,NA,NA,NA,NA,NA
DG858742,Birmingham,F,1969-01-26,2011-02-15,42.05,NA,NA,NA,NA,NA,NA,NA
DG858810,London,M,1963-11-09,2014-06-30,50.64,NA,NA,NA,NA,NA,NA,NA
DG858890,Liverpool,M,1963-03-25,2012-04-13,49.05,NA,NA,NA,NA,NA,NA,NA
DG859006,Liverpool,F,1978-10-14,2011-04-26,32.53,NA,NA,NA,NA,NA,NA,NA
DG859034,Leeds,M,1982-05-12,2010-08-26,28.29,2014-02-21,41.89,7,6,5,-1,1
DG859117,Manchester,M,1969-01-02,2011-06-23,42.47,NA,NA,NA,NA,NA,NA,NA
DG859471,Birmingham,F,1980-03-11,2010-01-18,29.86,NA,NA,NA,NA,NA,NA,NA
DG859658,Nottingham,F,1981-04-01,2012-01-31,30.83,NA,NA,NA,NA,NA,NA,NA
DG859704,Newcastle upon Tyne,M,1959-02-27,2010-11-21,51.73,NA,NA,NA,NA,NA,NA,NA
DG859802,Manchester,F,1989-10-02,2010-03-28,20.48,2015-01-07,57.36,5,9,6,5,3
DG859886,Nottingham,F,1951-07-29,2013-08-17,62.05,2013-09-04,0.59,9,-1,5,5,2
DG859956,London,M,1979-11-02,2010-10-27,30.98,NA,NA,NA,NA,NA,NA,NA
DG860008,London,M,1973-02-28,2011-03-01,38,NA,NA,NA,NA,NA,NA,NA
DG860095,London,M,1968-08-23,2011-04-26,42.67,NA,NA,NA,NA,NA,NA,NA
DG860234,Manchester,M,1985-11-15,2012-03-22,26.35,NA,NA,NA,NA,NA,NA,NA
DG860295,Birmingham,F,1981-10-29,2011-08-26,29.82,2011-09-17,0.72,NA,NA,NA,NA,NA
DG860311,Birmingham,M,1965-09-08,2011-07-21,45.86,2013-01-07,17.61,8,8,4,1,1
DG860789,Leeds,F,1980-07-16,2010-01-24,29.52,2015-01-18,59.79,8,8,6,8,2
DG860881,Manchester,F,1954-12-18,2011-11-04,56.88,2015-05-22,42.55,7,-1,6,5,0
DG861055,Liverpool,F,1979-04-17,2011-08-22,32.35,NA,NA,NA,NA,NA,NA,NA
DG861147,Leeds,M,1986-07-27,2010-07-03,23.93,NA,NA,NA,NA,NA,NA,NA
DG861168,Glasgow,F,1986-08-22,2011-04-17,24.65,NA,NA,NA,NA,NA,NA,NA
DG861211,Glasgow,F,1980-01-02,2012-01-29,32.07,2012-05-15,3.52,NA,NA,NA,NA,NA
DG861256,Nottingham,F,1975-10-22,2013-02-02,37.28,NA,NA,NA,NA,NA,NA,NA
DG861523,London,M,1984-10-05,2012-01-11,27.27,NA,NA,NA,NA,NA,NA,NA
DG861533,Leeds,M,1986-04-07,2011-02-09,24.84,NA,NA,NA,NA,NA,NA,NA
DG861814,Sheffield,M,1985-02-28,2010-12-24,25.82,NA,NA,NA,NA,NA,NA,NA
DG861878,Newcastle upon Tyne,M,1978-08-31,2010-03-17,31.54,NA,NA,NA,NA,NA,NA,NA
DG861947,Glasgow,F,1967-08-08,2013-10-28,46.22,2014-10-01,11.1,9,6,6,-1,3
DG862048,Birmingham,M,1944-09-05,2010-06-07,65.75,2014-10-26,52.63,9,9,5,-1,-1
DG862171,Birmingham,M,1984-04-27,2012-02-17,27.81,NA,NA,NA,NA,NA,NA,NA
DG862278,London,F,1968-06-04,2010-05-21,41.96,NA,NA,NA,NA,NA,NA,NA
DG862440,Newcastle upon Tyne,F,1964-06-18,2010-11-17,46.41,NA,NA,NA,NA,NA,NA,NA
DG862470,Manchester,M,1993-03-23,2013-02-03,19.87,NA,NA,NA,NA,NA,NA,NA
DG862539,London,M,1983-11-14,2013-01-02,29.14,NA,NA,NA,NA,NA,NA,NA
DG862695,Nottingham,F,1978-06-24,2011-01-14,32.56,NA,NA,NA,NA,NA,NA,NA
DG862706,Birmingham,M,1970-07-03,2010-06-04,39.92,2011-03-25,9.66,9,-1,6,1,1
DG862740,Leeds,M,1972-08-25,2010-11-13,38.22,2015-05-21,54.21,8,7,7,9,-1
DG863320,Newcastle upon Tyne,F,1961-05-04,2012-07-21,51.21,2015-05-22,34,8,-1,10,8,2
DG863358,Birmingham,F,1982-05-13,2010-08-31,28.3,NA,NA,NA,NA,NA,NA,NA
DG863548,Manchester,M,1986-02-21,2013-05-17,27.23,NA,NA,NA,NA,NA,NA,NA
DG863572,Leeds,M,1959-07-12,2010-02-18,50.61,NA,NA,NA,NA,NA,NA,NA
DG863598,Liverpool,F,1947-10-01,2011-06-17,63.71,2015-02-15,43.99,7,-1,2,8,-1
DG863750,Leeds,M,1981-08-29,2010-01-16,28.38,NA,NA,NA,NA,NA,NA,NA
DG864110,Sheffield,F,1970-09-18,2010-02-13,39.41,NA,NA,NA,NA,NA,NA,NA
DG864167,Leeds,M,1972-06-26,2010-05-12,37.88,NA,NA,NA,NA,NA,NA,NA
DG864315,Liverpool,F,1959-12-04,2012-07-03,52.58,NA,NA,NA,NA,NA,NA,NA
DG864418,Manchester,M,1979-08-04,2012-07-26,32.98,NA,NA,NA,NA,NA,NA,NA
DG864573,London,F,1984-01-25,2010-09-21,26.66,2014-03-20,41.92,7,9,6,-1,-1
DG864704,Manchester,M,1986-06-18,2011-06-09,24.97,NA,NA,NA,NA,NA,NA,NA
DG865034,London,M,1951-09-27,2010-06-05,58.69,2014-07-31,49.84,9,7,8,10,0
DG865053,Nottingham,F,1977-04-18,2010-10-08,33.47,NA,NA,NA,NA,NA,NA,NA
DG865292,London,M,1954-04-30,2013-07-29,59.25,NA,NA,NA,NA,NA,NA,NA
DG865763,Birmingham,F,1979-04-23,2011-04-03,31.95,NA,NA,NA,NA,NA,NA,NA
DG865872,Birmingham,F,1977-06-14,2010-03-13,32.74,NA,NA,NA,NA,NA,NA,NA
DG866375,Leeds,M,1976-11-21,2010-04-18,33.4,2015-05-31,61.4,-1,-1,9,8,0
DG866790,Leeds,M,1985-04-27,2011-01-22,25.74,NA,NA,NA,NA,NA,NA,NA
DG866893,Newcastle upon Tyne,F,1972-09-01,2012-09-12,40.03,NA,NA,NA,NA,NA,NA,NA
DG866923,Liverpool,M,1973-01-24,2012-11-04,39.78,NA,NA,NA,NA,NA,NA,NA
DG867199,Leeds,M,1976-11-18,2011-03-31,34.36,NA,NA,NA,NA,NA,NA,NA
DG867245,Manchester,F,1956-10-23,2010-04-19,53.49,2011-06-03,13.47,-1,7,-1,-1,2
DG867675,Liverpool,F,1959-05-10,2010-07-06,51.16,NA,NA,NA,NA,NA,NA,NA
DG867850,Southampton,M,1984-04-28,2012-02-29,27.84,NA,NA,NA,NA,NA,NA,NA
DG868053,Birmingham,M,1978-05-09,2013-03-10,34.84,2015-04-09,24.97,7,10,5,0,1
DG868095,London,F,1982-11-09,2010-08-29,27.8,2013-10-08,37.32,NA,NA,NA,NA,NA
DG868138,Manchester,M,1979-08-17,2012-01-11,32.4,2015-02-27,37.55,5,9,4,-1,1
DG868796,Leeds,F,1983-12-29,2014-02-12,30.12,NA,NA,NA,NA,NA,NA,NA
DG868916,Leeds,F,1976-01-19,2013-09-17,37.66,2014-06-21,9.1,-1,8,6,5,-1
DG868928,Birmingham,F,1966-08-02,2010-12-13,44.36,NA,NA,NA,NA,NA,NA,NA
DG868943,London,M,1976-11-27,2014-01-03,37.1,NA,NA,NA,NA,NA,NA,NA
DG869176,Glasgow,M,1971-01-25,2013-01-18,41.98,2013-03-17,1.91,10,7,9,2,0
DG869505,Southampton,F,1966-12-04,2010-03-28,43.31,NA,NA,NA,NA,NA,NA,NA
DG869533,Newcastle upon Tyne,M,1973-01-28,2010-12-26,37.91,NA,NA,NA,NA,NA,NA,NA
DG869669,London,F,1975-01-14,2013-12-31,38.96,NA,NA,NA,NA,NA,NA,NA
DG869762,Sheffield,F,1982-02-05,2010-03-27,28.14,2015-01-10,57.49,NA,NA,NA,NA,NA
DG869847,Sheffield,F,1991-10-18,2012-02-18,20.34,NA,NA,NA,NA,NA,NA,NA
DG869930,Sheffield,M,1985-11-10,2012-10-02,26.89,NA,NA,NA,NA,NA,NA,NA
DG869951,Nottingham,F,1972-08-27,2011-06-05,38.77,2013-05-25,23.66,NA,NA,NA,NA,NA
DG869966,London,F,1980-01-10,2011-04-16,31.26,2014-05-14,36.93,7,-1,-1,10,0
DG870969,Glasgow,M,1982-05-03,2010-02-03,27.76,2011-01-27,11.76,9,-1,8,1,-1
DG871001,Southampton,F,1958-02-01,2010-06-11,52.36,2015-04-11,57.99,5,8,-1,-1,-1
DG871301,Manchester,F,1985-11-05,2012-04-17,26.45,NA,NA,NA,NA,NA,NA,NA
DG871489,Liverpool,F,1969-10-26,2012-02-05,42.28,NA,NA,NA,NA,NA,NA,NA
DG871647,Manchester,F,1978-06-18,2012-01-11,33.57,NA,NA,NA,NA,NA,NA,NA
DG871967,Birmingham,F,1966-11-17,2010-08-25,43.77,NA,NA,NA,NA,NA,NA,NA
DG872001,Manchester,M,1975-09-20,2011-07-23,35.84,2012-04-11,8.64,6,8,5,5,1
DG872280,London,F,1974-08-29,2011-06-16,36.8,2011-08-02,1.54,7,8,6,10,2
DG872290,Newcastle upon Tyne,F,1965-12-19,2011-10-22,45.84,NA,NA,NA,NA,NA,NA,NA
DG872554,London,F,1968-06-26,2010-02-22,41.66,NA,NA,NA,NA,NA,NA,NA
DG872773,Liverpool,F,1947-03-09,2012-06-05,65.24,2015-03-24,33.58,8,10,3,8,1
DG872853,Leeds,M,1973-01-04,2013-04-13,40.27,NA,NA,NA,NA,NA,NA,NA
DG873069,London,M,1980-08-16,2011-10-22,31.18,NA,NA,NA,NA,NA,NA,NA
DG873202,Birmingham,F,1955-08-17,2010-08-09,54.98,NA,NA,NA,NA,NA,NA,NA
DG873452,London,F,1980-12-08,2011-08-12,30.67,NA,NA,NA,NA,NA,NA,NA
DG873711,London,M,1979-11-08,2012-05-15,32.52,NA,NA,NA,NA,NA,NA,NA
DG873783,Sheffield,M,1977-12-09,2010-06-12,32.51,NA,NA,NA,NA,NA,NA,NA
DG874144,Nottingham,F,1977-05-16,2011-08-14,34.25,2013-01-13,17.02,NA,NA,NA,NA,NA
DG874193,Birmingham,M,1976-01-15,2011-09-25,35.69,NA,NA,NA,NA,NA,NA,NA
DG874300,Manchester,F,1980-01-26,2011-01-27,31,2013-07-05,29.24,5,-1,-1,5,2
DG874308,Leeds,M,1987-02-16,2013-08-20,26.51,NA,NA,NA,NA,NA,NA,NA
DG874346,Nottingham,M,1979-07-12,2011-02-08,31.58,NA,NA,NA,NA,NA,NA,NA
DG874460,London,M,1979-11-21,2013-02-21,33.25,NA,NA,NA,NA,NA,NA,NA
DG875171,Birmingham,F,1988-04-04,2012-04-12,24.02,NA,NA,NA,NA,NA,NA,NA
DG875249,Birmingham,F,1935-08-15,2012-06-21,76.85,NA,NA,NA,NA,NA,NA,NA
DG875388,Leeds,M,1970-03-21,2011-11-18,41.66,NA,NA,NA,NA,NA,NA,NA
DG875400,Newcastle upon Tyne,M,1958-05-20,2012-04-04,53.88,2012-10-09,6.18,-1,-1,10,10,3
DG875410,Leeds,M,1984-02-04,2010-12-06,26.84,2012-04-09,16.1,9,7,7,8,0
DG875912,Glasgow,M,1976-07-16,2010-10-07,34.23,2013-03-21,29.44,8,7,6,0,1
DG876036,London,M,1983-05-18,2013-03-04,29.8,NA,NA,NA,NA,NA,NA,NA
DG876074,Manchester,M,1986-11-26,2011-09-16,24.8,NA,NA,NA,NA,NA,NA,NA
DG876093,Leeds,F,1984-01-17,2010-06-11,26.4,NA,NA,NA,NA,NA,NA,NA
DG876623,Manchester,M,1978-09-09,2012-02-11,33.42,NA,NA,NA,NA,NA,NA,NA
DG876629,Sheffield,F,1979-12-31,2010-01-21,30.06,NA,NA,NA,NA,NA,NA,NA
DG876852,London,F,1985-05-13,2013-03-31,27.88,NA,NA,NA,NA,NA,NA,NA
DG876977,London,F,1974-09-22,2012-01-31,37.36,2013-06-20,16.62,7,-1,6,10,2
DG877001,Sheffield,F,1962-05-24,2012-01-15,49.65,NA,NA,NA,NA,NA,NA,NA
DG877383,Birmingham,M,1981-06-07,2012-09-24,31.3,NA,NA,NA,NA,NA,NA,NA
DG877836,Birmingham,M,1985-10-02,2013-05-27,27.65,2014-10-06,16.33,10,10,-1,0,1
DG878034,Manchester,F,1971-10-18,2013-04-25,41.52,NA,NA,NA,NA,NA,NA,NA
DG878194,London,F,1955-12-25,2012-03-11,56.21,NA,NA,NA,NA,NA,NA,NA
DG878216,Leeds,M,1984-03-05,2010-11-02,26.66,NA,NA,NA,NA,NA,NA,NA
DG878401,London,F,1964-10-15,2011-08-24,46.86,2012-01-26,5.09,NA,NA,NA,NA,NA
DG878474,Glasgow,M,1990-11-19,2012-04-03,21.37,2015-06-06,38.08,9,8,7,0,2
DG878517,Southampton,F,1977-10-26,2011-09-27,33.92,2014-07-12,33.48,5,8,7,10,1
DG878585,Manchester,M,1983-09-17,2010-08-17,26.92,NA,NA,NA,NA,NA,NA,NA
DG878695,Sheffield,F,1987-07-26,2012-06-21,24.91,NA,NA,NA,NA,NA,NA,NA
DG878762,Birmingham,M,1982-04-25,2010-03-10,27.87,NA,NA,NA,NA,NA,NA,NA
DG878839,London,F,1977-03-26,2012-02-29,34.93,2015-05-12,38.37,7,9,-1,-1,0
DG879002,London,F,1984-07-08,2012-04-28,27.81,2013-09-13,16.53,7,8,6,10,0
DG879022,Birmingham,M,1968-11-20,2010-11-09,41.97,2013-12-04,36.83,8,8,4,3,0
DG879058,Southampton,M,1975-02-01,2011-11-02,36.75,NA,NA,NA,NA,NA,NA,NA
DG879446,Liverpool,F,1987-05-08,2011-01-05,23.66,NA,NA,NA,NA,NA,NA,NA
DG879604,Birmingham,F,1977-03-09,2011-05-11,34.17,2012-02-28,9.63,8,10,5,1,3
DG880085,London,M,1983-08-31,2012-02-04,28.43,NA,NA,NA,NA,NA,NA,NA
DG880204,Southampton,F,1972-07-22,2011-02-02,38.53,NA,NA,NA,NA,NA,NA,NA
DG880245,Birmingham,F,1953-11-13,2011-12-28,58.12,NA,NA,NA,NA,NA,NA,NA
DG880638,Southampton,M,1973-06-16,2011-06-05,37.97,NA,NA,NA,NA,NA,NA,NA
DG880682,Birmingham,M,1951-03-18,2011-08-19,60.42,NA,NA,NA,NA,NA,NA,NA
DG880687,Liverpool,M,1973-11-30,2012-02-18,38.22,2014-09-15,30.88,6,-1,-1,6,-1
DG880830,Nottingham,F,1987-05-17,2013-05-30,26.04,NA,NA,NA,NA,NA,NA,NA
DG881088,Manchester,F,1976-01-04,2011-12-03,35.91,NA,NA,NA,NA,NA,NA,NA
DG881209,London,F,1978-06-21,2011-08-25,33.18,NA,NA,NA,NA,NA,NA,NA
DG881624,Glasgow,F,1977-08-29,2011-07-19,33.89,NA,NA,NA,NA,NA,NA,NA
DG881864,Liverpool,F,1970-03-11,2011-11-03,41.65,NA,NA,NA,NA,NA,NA,NA
DG882109,Manchester,M,1987-10-12,2013-01-20,25.28,2013-02-24,1.15,-1,9,5,-1,4
DG882119,Sheffield,M,1977-05-17,2011-01-10,33.65,NA,NA,NA,NA,NA,NA,NA
DG882214,Nottingham,F,1974-01-16,2010-01-08,35.98,NA,NA,NA,NA,NA,NA,NA
DG882238,Southampton,F,1964-08-18,2011-04-19,46.67,NA,NA,NA,NA,NA,NA,NA
DG882343,Birmingham,F,1968-12-12,2010-03-22,41.27,2015-02-11,58.71,NA,NA,NA,NA,NA
DG882522,Birmingham,F,1983-09-09,2011-07-04,27.82,NA,NA,NA,NA,NA,NA,NA
DG882625,Leeds,M,1990-04-06,2012-04-09,22.01,2012-07-22,3.42,10,-1,8,-1,3
DG882951,Sheffield,F,1980-07-19,2011-06-16,30.91,NA,NA,NA,NA,NA,NA,NA
DG883471,Glasgow,M,1972-01-19,2010-08-12,38.56,2013-05-22,33.31,9,7,7,0,0
DG884345,Sheffield,F,1962-03-21,2011-09-16,49.49,2012-10-01,12.52,5,7,7,1,2
DG884391,London,M,1984-12-19,2012-02-23,27.18,NA,NA,NA,NA,NA,NA,NA
DG884520,Liverpool,M,1992-08-02,2013-07-30,20.99,NA,NA,NA,NA,NA,NA,NA
DG884754,Leeds,M,1988-01-16,2011-04-08,23.23,2015-04-06,47.93,NA,NA,NA,NA,NA
DG884858,Sheffield,F,1947-03-21,2012-01-12,64.81,NA,NA,NA,NA,NA,NA,NA
DG885275,Birmingham,F,1972-09-23,2011-04-30,38.6,2012-01-28,8.97,8,9,5,1,2
DG885312,Liverpool,M,1948-11-24,2010-08-16,61.72,NA,NA,NA,NA,NA,NA,NA
DG885378,Southampton,M,1949-05-07,2011-10-16,62.44,NA,NA,NA,NA,NA,NA,NA
DG885783,Newcastle upon Tyne,F,1971-03-10,2012-06-20,41.28,NA,NA,NA,NA,NA,NA,NA
DG885854,Leeds,F,1973-10-16,2011-09-20,37.93,NA,NA,NA,NA,NA,NA,NA
DG885984,Glasgow,F,1959-12-30,2010-08-02,50.59,NA,NA,NA,NA,NA,NA,NA
DG886144,Manchester,F,1986-10-03,2010-09-13,23.95,NA,NA,NA,NA,NA,NA,NA
DG886145,Leeds,M,1957-03-19,2012-02-02,54.87,NA,NA,NA,NA,NA,NA,NA
DG886176,Newcastle upon Tyne,M,1979-11-01,2011-01-23,31.23,2012-01-04,11.37,8,10,-1,8,-1
DG886458,Nottingham,M,1968-07-23,2011-11-29,43.35,NA,NA,NA,NA,NA,NA,NA
DG886664,Glasgow,M,1981-04-03,2010-07-07,29.26,2015-05-01,57.79,8,8,-1,-1,0
DG886822,Manchester,M,1982-03-02,2014-02-26,31.99,NA,NA,NA,NA,NA,NA,NA
DG886879,London,F,1978-11-01,2010-10-14,31.95,NA,NA,NA,NA,NA,NA,NA
DG887718,Glasgow,M,1968-01-06,2010-02-15,42.11,NA,NA,NA,NA,NA,NA,NA
DG887785,Nottingham,M,1978-10-09,2011-01-27,32.3,2014-08-29,43.04,8,-1,-1,-1,0
DG887924,Birmingham,F,1981-01-12,2010-04-08,29.23,2010-07-30,3.71,7,10,3,2,3
DG888038,Manchester,M,1972-12-10,2010-02-04,37.15,2012-10-18,32.43,6,7,-1,6,-1
DG888218,Manchester,M,1983-12-25,2012-10-17,28.81,NA,NA,NA,NA,NA,NA,NA
DG888269,Nottingham,F,1987-03-23,2010-09-29,23.52,2011-09-13,11.47,5,5,-1,8,-1
DG888345,London,F,1944-11-16,2010-08-25,65.77,2010-09-28,1.12,NA,NA,NA,NA,NA
DG888490,Glasgow,F,1970-03-22,2012-03-06,41.96,2015-06-24,39.59,9,8,8,-1,0
DG888651,Sheffield,M,1981-09-20,2012-10-13,31.06,NA,NA,NA,NA,NA,NA,NA
DG889065,Manchester,M,1987-03-30,2013-07-02,26.26,NA,NA,NA,NA,NA,NA,NA
DG889852,Southampton,F,1975-09-25,2012-09-16,36.98,NA,NA,NA,NA,NA,NA,NA
DG889885,London,F,1976-11-18,2013-08-29,36.78,NA,NA,NA,NA,NA,NA,NA
DG889928,Manchester,F,1970-02-20,2011-10-17,41.65,2012-12-11,13.83,5,8,-1,5,0
DG890101,Southampton,F,1976-07-30,2011-11-20,35.31,NA,NA,NA,NA,NA,NA,NA
DG890491,Liverpool,M,1978-04-04,2011-02-27,32.9,2014-05-28,38.97,8,-1,-1,7,0
DG890615,London,F,1979-08-05,2012-05-05,32.75,2014-03-30,22.8,6,7,5,10,-1
DG890912,Sheffield,F,1987-03-22,2013-04-12,26.06,NA,NA,NA,NA,NA,NA,NA
DG891043,Manchester,F,1986-10-20,2012-02-20,25.34,NA,NA,NA,NA,NA,NA,NA
DG891267,London,M,1979-07-07,2011-12-16,32.44,NA,NA,NA,NA,NA,NA,NA
DG891378,Sheffield,F,1980-12-27,2011-10-15,30.8,NA,NA,NA,NA,NA,NA,NA
DG891543,London,M,1971-11-08,2010-03-31,38.39,2014-07-23,51.75,NA,NA,NA,NA,NA
DG892028,Glasgow,M,1975-06-02,2010-09-14,35.29,2010-09-28,0.46,9,-1,8,1,1
DG892201,Birmingham,F,1984-07-02,2011-07-19,27.04,NA,NA,NA,NA,NA,NA,NA
DG892441,Liverpool,F,1968-09-08,2012-10-27,44.13,2014-03-22,16.79,6,6,2,7,1
